#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPHB4	MBOAT4	1853646	1849691	9606.ENSP00000350896	9606.ENSP00000314196	0	0	0	0	0	0	0	0.325	0.325
ALB	TRIM21	1847637	1844293	9606.ENSP00000295897	9606.ENSP00000254436	0	0	0	0	0	0	0	0.326	0.325
ACTA1	ACTR1B	1854428	1847158	9606.ENSP00000355645	9606.ENSP00000289228	0	0	0	0.965	0	0.324	0	0	0.324
PRDM10	MEFV	1853754	1842762	9606.ENSP00000351686	9606.ENSP00000219596	0	0	0	0	0.076	0.069	0	0.277	0.324
ACTR2	PRDM10	1856793	1853754	9606.ENSP00000367220	9606.ENSP00000351686	0	0	0	0	0.073	0.104	0	0.252	0.324
PIM1	KRAS	1855921	1844404	9606.ENSP00000362608	9606.ENSP00000256078	0	0	0	0	0.059	0.170	0	0.204	0.324
PTBP1	ACTL6B	1853438	1842277	9606.ENSP00000349428	9606.ENSP00000160382	0	0	0	0	0.059	0	0	0.312	0.324
JAK2	SYK	1857411	1856371	9606.ENSP00000371067	9606.ENSP00000364898	0	0	0	0.677	0.096	0.170	0	0.447	0.324
PIM2	PRDM10	1856511	1853754	9606.ENSP00000365692	9606.ENSP00000351686	0	0	0	0	0.087	0.113	0	0.232	0.324
EPHB1	PRDM10	1858556	1853754	9606.ENSP00000381097	9606.ENSP00000351686	0	0	0	0	0.105	0.113	0	0.215	0.324
IFNB1	KRAS	1857184	1844404	9606.ENSP00000369581	9606.ENSP00000256078	0	0	0	0	0	0	0	0.324	0.323
MOS	T	1849338	1847809	9606.ENSP00000310722	9606.ENSP00000296946	0	0	0	0	0.053	0.072	0	0.292	0.323
TRIM40	TRIM74	1849052	1846974	9606.ENSP00000308310	9606.ENSP00000285805	0	0	0	0	0	0	0	0.324	0.323
C4A	CD40LG	1859957	1855311	9606.ENSP00000396688	9606.ENSP00000359663	0	0	0	0	0	0	0	0.324	0.323
NS2A	GAPDH	10004536	1843185	11082.PRO_0000037748	9606.ENSP00000229239	0	0	0	0	0	0	0	0.323	0.323
EPHA7	PTPRC	1854997	1854576	9606.ENSP00000358309	9606.ENSP00000356346	0	0	0	0	0.093	0.191	0	0.150	0.322
PTPRC	MEFV	1854576	1842762	9606.ENSP00000356346	9606.ENSP00000219596	0	0	0	0	0.219	0	0	0.167	0.322
Envelope E	GDI1	10004534	1859771	11082.PRO_0000037746	9606.ENSP00000394071	0	0	0	0	0	0	0	0.322	0.322
SYK	HNRNPA2B1	1856371	1853084	9606.ENSP00000364898	9606.ENSP00000346694	0	0	0	0	0.051	0.296	0	0.067	0.322
TNF	PIM1	1860103	1855921	9606.ENSP00000398698	9606.ENSP00000362608	0	0	0	0	0.096	0.047	0	0.277	0.322
Serine protease subunit NS2B	KRAS	10004537	1844404	11082.PRO_0000037749	9606.ENSP00000256078	0	0	0	0	0	0	0	0.322	0.322
HNRNPA2B1	ZAP70	1853084	1845655	9606.ENSP00000346694	9606.ENSP00000264972	0	0	0	0	0.051	0.296	0	0.067	0.322
ACTL6A	FURIN	1860014	1846002	9606.ENSP00000397552	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
PTBP1	MBOAT4	1853438	1849691	9606.ENSP00000349428	9606.ENSP00000314196	0	0	0	0	0	0	0	0.321	0.321
FURIN	ACTR3B	1846002	1844399	9606.ENSP00000268171	9606.ENSP00000256001	0	0	0	0	0.054	0.065	0	0.295	0.321
FURIN	ACTR10	1846002	1844284	9606.ENSP00000268171	9606.ENSP00000254286	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTR1B	FURIN	1847158	1846002	9606.ENSP00000289228	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
TXK	CD4	1845522	1842167	9606.ENSP00000264316	9606.ENSP00000011653	0	0	0	0	0.069	0.187	0	0.175	0.321
ACTRT1	FURIN	1855409	1846002	9606.ENSP00000360165	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTB	STK11	1853523	1850687	9606.ENSP00000349960	9606.ENSP00000324856	0	0	0	0	0.054	0.097	0	0.269	0.321
ACTR2	FURIN	1856793	1846002	9606.ENSP00000367220	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ABL2	PTPRC	1861715	1854576	9606.ENSP00000427562	9606.ENSP00000356346	0	0	0	0	0.072	0.256	0	0.096	0.321
ACTRT2	FURIN	1856865	1846002	9606.ENSP00000367658	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTRT3	FURIN	1851545	1846002	9606.ENSP00000333037	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTL7A	FURIN	1851706	1846002	9606.ENSP00000334300	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTR1A	FURIN	1855133	1846002	9606.ENSP00000358921	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTL7B	FURIN	1856160	1846002	9606.ENSP00000363799	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
AXL	TLR3	1848254	1847791	9606.ENSP00000301178	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.205	0.321
PTPRC	PTBP3	1854576	1851730	9606.ENSP00000356346	9606.ENSP00000334499	0	0	0	0	0.146	0	0	0.237	0.321
JAK1	ZAP70	1852670	1845655	9606.ENSP00000343204	9606.ENSP00000264972	0	0	0	0.689	0.129	0.170	0	0.346	0.321
FURIN	ACTR3C	1846002	1844101	9606.ENSP00000268171	9606.ENSP00000252071	0	0	0	0	0.054	0.065	0	0.295	0.321
FURIN	ACTR3	1846002	1845311	9606.ENSP00000268171	9606.ENSP00000263238	0	0	0	0	0.054	0.065	0	0.295	0.321
ERN1	ACTA1	1860279	1854428	9606.ENSP00000401445	9606.ENSP00000355645	0	0	0	0	0.054	0.079	0	0.283	0.321
RIPK1	IRAK2	1844726	1844439	9606.ENSP00000259808	9606.ENSP00000256458	0	0	0	0	0	0.043	0	0.320	0.321
ACTL10	FURIN	1851170	1846002	9606.ENSP00000329647	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTL9	FURIN	1849893	1846002	9606.ENSP00000316674	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTL8	FURIN	1856291	1846002	9606.ENSP00000364555	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
ACTR8	FURIN	1851935	1846002	9606.ENSP00000336842	9606.ENSP00000268171	0	0	0	0	0.054	0.065	0	0.295	0.321
DDX58	CD40LG	1857110	1855311	9606.ENSP00000369213	9606.ENSP00000359663	0	0	0	0	0	0	0	0.321	0.321
FURIN	ACTL6B	1846002	1842277	9606.ENSP00000268171	9606.ENSP00000160382	0	0	0	0	0.054	0.065	0	0.295	0.321
TLR3	TYRO3	1847791	1845416	9606.ENSP00000296795	9606.ENSP00000263798	0.050	0	0	0	0	0.173	0	0.204	0.320
Small envelope M	GDI1	10004533	1859771	11082.PRO_0000037745	9606.ENSP00000394071	0	0	0	0	0	0	0	0.320	0.320
Serine protease subunit NS2B	NS2A	10004537	10004536	11082.PRO_0000037749	11082.PRO_0000037748	0	0	0	0	0	0	0	0.320	0.320
NS4B	GAPDH	10004540	1843185	11082.PRO_0000037752	9606.ENSP00000229239	0	0	0	0	0	0	0	0.320	0.320
STAT1	ACTB	1854113	1853523	9606.ENSP00000354394	9606.ENSP00000349960	0	0	0	0	0	0	0	0.320	0.320
ACTB	LCK	1853523	1852042	9606.ENSP00000349960	9606.ENSP00000337825	0	0	0	0	0.054	0.102	0	0.263	0.320
MELK	GAPDH	1847923	1843185	9606.ENSP00000298048	9606.ENSP00000229239	0	0	0	0	0.053	0.127	0	0.242	0.319
ALB	FGFR4	1847637	1847351	9606.ENSP00000295897	9606.ENSP00000292408	0	0	0	0	0	0	0	0.319	0.319
FYN	TLR3	1853081	1847791	9606.ENSP00000346671	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.203	0.319
BTK	ZAP70	1849039	1845655	9606.ENSP00000308176	9606.ENSP00000264972	0	0	0	0.717	0.072	0.170	0	0.557	0.319
TNF	FGR	1860103	1856028	9606.ENSP00000398698	9606.ENSP00000363115	0	0	0	0	0.056	0.047	0	0.304	0.319
ROR1	TRIM21	1855398	1844293	9606.ENSP00000360120	9606.ENSP00000254436	0	0	0	0	0.060	0.305	0	0	0.318
ACTR2	LIMK1	1856793	1851917	9606.ENSP00000367220	9606.ENSP00000336740	0	0	0	0	0.054	0.079	0	0.281	0.318
GAPDH	RIPK3	1843185	1842578	9606.ENSP00000229239	9606.ENSP00000216274	0	0	0	0	0.048	0.127	0	0.246	0.318
PRDM10	EPHB3	1853754	1851430	9606.ENSP00000351686	9606.ENSP00000332118	0	0	0	0	0.073	0.113	0	0.237	0.318
OMA1	PTPRC	1855439	1854576	9606.ENSP00000360270	9606.ENSP00000356346	0	0	0	0	0.103	0	0	0.270	0.318
MET	ACTA2	1849944	1843003	9606.ENSP00000317272	9606.ENSP00000224784	0	0	0	0	0.054	0.079	0	0.279	0.317
LCK	STAT2	1852042	1849817	9606.ENSP00000337825	9606.ENSP00000315768	0	0	0	0	0.052	0.117	0	0.250	0.317
STAT2	SP110	1849817	1844591	9606.ENSP00000315768	9606.ENSP00000258381	0	0	0	0	0.254	0.065	0	0.100	0.317
LIMK2	ACTR3	1852270	1845311	9606.ENSP00000339916	9606.ENSP00000263238	0	0	0	0	0.054	0.079	0	0.279	0.317
EPHA6	ACTRT3	1857844	1851545	9606.ENSP00000374323	9606.ENSP00000333037	0	0	0	0	0.221	0.079	0	0.124	0.317
TNF	STK11	1860103	1850687	9606.ENSP00000398698	9606.ENSP00000324856	0	0	0	0	0.053	0.047	0	0.304	0.317
TEK	FLT1	1857139	1846791	9606.ENSP00000369375	9606.ENSP00000282397	0	0	0	0.644	0.055	0	0	0.789	0.317
ACTL6A	PRDM10	1860014	1853754	9606.ENSP00000397552	9606.ENSP00000351686	0	0	0	0	0.073	0.107	0	0.240	0.316
SP100	STAT2	1852651	1849817	9606.ENSP00000343023	9606.ENSP00000315768	0	0	0	0	0.147	0.065	0	0.211	0.316
ACTL6A	GSK3A	1860014	1842910	9606.ENSP00000397552	9606.ENSP00000222330	0	0	0	0	0.054	0.079	0	0.278	0.316
GSK3B	ACTL6B	1850681	1842277	9606.ENSP00000324806	9606.ENSP00000160382	0	0	0	0	0.054	0.079	0	0.278	0.316
Serine protease subunit NS2B	RAF1	10004537	1844086	11082.PRO_0000037749	9606.ENSP00000251849	0	0	0	0	0	0	0	0.316	0.316
RET	KDR	1853238	1845437	9606.ENSP00000347942	9606.ENSP00000263923	0	0	0	0.677	0	0.163	0	0.584	0.316
STAT1	RIPK2	1854113	1842798	9606.ENSP00000354394	9606.ENSP00000220751	0	0	0	0	0.054	0.113	0	0.251	0.316
ACTB	PDGFRA	1853523	1844502	9606.ENSP00000349960	9606.ENSP00000257290	0	0	0	0	0.054	0.079	0	0.278	0.316
FGFR1	T	1859710	1847809	9606.ENSP00000393312	9606.ENSP00000296946	0	0	0	0	0	0.072	0	0.293	0.316
GSK3A	ACTL6B	1842910	1842277	9606.ENSP00000222330	9606.ENSP00000160382	0	0	0	0	0.054	0.079	0	0.278	0.316
OMA1	SRC	1855439	1853652	9606.ENSP00000360270	9606.ENSP00000350941	0	0	0	0	0	0.048	0	0.311	0.316
ACTL6A	GSK3B	1860014	1850681	9606.ENSP00000397552	9606.ENSP00000324806	0	0	0	0	0.054	0.079	0	0.278	0.316
ITGAM	IRAK3	1862188	1844868	9606.ENSP00000441691	9606.ENSP00000261233	0	0	0	0	0.125	0	0	0.250	0.315
SYK	IRAK1	1856371	1855149	9606.ENSP00000364898	9606.ENSP00000358997	0	0	0	0	0	0.055	0	0.305	0.315
Small envelope M	KRAS	10004533	1844404	11082.PRO_0000037745	9606.ENSP00000256078	0	0	0	0	0	0	0	0.315	0.315
SRC	CD4	1853652	1842167	9606.ENSP00000350941	9606.ENSP00000011653	0	0	0	0	0	0.187	0	0.193	0.315
FGFR2	F2	1860837	1849080	9606.ENSP00000410294	9606.ENSP00000308541	0	0	0	0	0	0.111	0	0.261	0.315
JAK2	CD4	1857411	1842167	9606.ENSP00000371067	9606.ENSP00000011653	0	0	0	0	0	0.187	0	0.193	0.315
Envelope E	Capsid C	10004534	10004532	11082.PRO_0000037746	11082.PRO_0000037743	0	0	0	0	0	0	0	0.315	0.315
TSSK1B	PBK	1857884	1848348	9606.ENSP00000375081	9606.ENSP00000301905	0	0	0.239	0	0	0.066	0	0.114	0.315
STAT1	IRAK2	1854113	1844439	9606.ENSP00000354394	9606.ENSP00000256458	0	0	0	0	0.046	0.113	0	0.255	0.314
BTK	CD4	1849039	1842167	9606.ENSP00000308176	9606.ENSP00000011653	0	0	0	0	0.042	0.187	0	0.191	0.314
ABL1	ACTR3B	1855665	1844399	9606.ENSP00000361423	9606.ENSP00000256001	0	0	0	0	0.055	0.079	0	0.276	0.314
TRIML1	ACTL9	1850956	1849893	9606.ENSP00000327738	9606.ENSP00000316674	0	0	0	0	0.297	0.063	0	0	0.314
ABL2	ACTR3	1861715	1845311	9606.ENSP00000427562	9606.ENSP00000263238	0	0	0	0	0.055	0.079	0	0.276	0.314
TNF	TRIM21	1860103	1844293	9606.ENSP00000398698	9606.ENSP00000254436	0	0	0	0	0.055	0	0	0.304	0.314
ABL2	ACTR3B	1861715	1844399	9606.ENSP00000427562	9606.ENSP00000256001	0	0	0	0	0.055	0.079	0	0.276	0.314
FGFR1	KDR	1859710	1845437	9606.ENSP00000393312	9606.ENSP00000263923	0	0	0	0.775	0	0.170	0	0.779	0.314
IFNB1	RIPK3	1857184	1842578	9606.ENSP00000369581	9606.ENSP00000216274	0	0	0	0	0	0	0	0.313	0.313
LIMK1	KRAS	1851917	1844404	9606.ENSP00000336740	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.202	0.313
ABL1	KDR	1855665	1845437	9606.ENSP00000361423	9606.ENSP00000263923	0	0	0	0.623	0.046	0.069	0	0.699	0.313
RET	PDGFRB	1853238	1844996	9606.ENSP00000347942	9606.ENSP00000261799	0	0	0	0.637	0	0.163	0	0.517	0.313
INSR	TLR3	1848574	1847791	9606.ENSP00000303830	9606.ENSP00000296795	0.050	0	0	0	0	0.173	0	0.196	0.313
IRAK4	CD40LG	1859507	1855311	9606.ENSP00000390651	9606.ENSP00000359663	0	0	0	0	0.093	0	0	0.274	0.313
ACTC1	ERN2	1847228	1844469	9606.ENSP00000290378	9606.ENSP00000256797	0	0	0	0	0.054	0.079	0	0.274	0.312
IFNB1	MEFV	1857184	1842762	9606.ENSP00000369581	9606.ENSP00000219596	0	0	0	0	0.053	0	0	0.304	0.312
EPHA5	GAPDH	1846339	1843185	9606.ENSP00000273854	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.240	0.312
ERN1	ACTG1	1860279	1851354	9606.ENSP00000401445	9606.ENSP00000331514	0	0	0	0	0.054	0.079	0	0.274	0.312
ERN1	INSR	1860279	1848574	9606.ENSP00000401445	9606.ENSP00000303830	0	0	0	0	0.053	0	0	0.304	0.312
ACTG2	ERN2	1847542	1844469	9606.ENSP00000295137	9606.ENSP00000256797	0	0	0	0	0.054	0.079	0	0.274	0.312
PRDM10	IFIH1	1853754	1845381	9606.ENSP00000351686	9606.ENSP00000263642	0	0	0	0	0	0	0	0.312	0.312
ERN2	ACTA2	1844469	1843003	9606.ENSP00000256797	9606.ENSP00000224784	0	0	0	0	0.054	0.079	0	0.274	0.312
ITK	CD4	1860098	1842167	9606.ENSP00000398655	9606.ENSP00000011653	0	0	0	0	0.075	0.187	0	0.158	0.312
PTPRC	STK11	1854576	1850687	9606.ENSP00000356346	9606.ENSP00000324856	0	0	0	0	0.055	0.191	0	0.172	0.312
PIM1	ACTB	1855921	1853523	9606.ENSP00000362608	9606.ENSP00000349960	0	0	0	0	0.054	0.097	0	0.260	0.312
PRDM10	PTK6	1853754	1842646	9606.ENSP00000351686	9606.ENSP00000217185	0	0	0	0	0.073	0.113	0	0.231	0.312
SYK	MEFV	1856371	1842762	9606.ENSP00000364898	9606.ENSP00000219596	0	0	0	0	0.106	0.068	0	0.240	0.312
ACTBL2	ERN1	1861242	1860279	9606.ENSP00000416706	9606.ENSP00000401445	0	0	0	0	0.054	0.079	0	0.274	0.312
ACTA1	ERN2	1854428	1844469	9606.ENSP00000355645	9606.ENSP00000256797	0	0	0	0	0.054	0.079	0	0.274	0.312
ERN1	ACTC1	1860279	1847228	9606.ENSP00000401445	9606.ENSP00000290378	0	0	0	0	0.054	0.079	0	0.274	0.312
TSSK1B	ACTRT1	1857884	1855409	9606.ENSP00000375081	9606.ENSP00000360165	0	0	0	0	0.199	0.097	0	0.124	0.312
ACTG1	ERN2	1851354	1844469	9606.ENSP00000331514	9606.ENSP00000256797	0	0	0	0	0.054	0.079	0	0.274	0.312
EPHA2	CD4	1853684	1842167	9606.ENSP00000351209	9606.ENSP00000011653	0	0	0	0	0	0.140	0	0.233	0.312
SP140	BLK	1857976	1844665	9606.ENSP00000375899	9606.ENSP00000259089	0	0	0	0	0.060	0.068	0	0.278	0.312
ERN1	ACTG2	1860279	1847542	9606.ENSP00000401445	9606.ENSP00000295137	0	0	0	0	0.054	0.079	0	0.274	0.312
ACTBL2	ERN2	1861242	1844469	9606.ENSP00000416706	9606.ENSP00000256797	0	0	0	0	0.054	0.079	0	0.274	0.312
IGF1R	ACTA2	1845984	1843003	9606.ENSP00000268035	9606.ENSP00000224784	0	0	0	0	0.054	0.079	0	0.273	0.312
EPHA7	GAPDH	1854997	1843185	9606.ENSP00000358309	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.240	0.312
EPHB1	GAPDH	1858556	1843185	9606.ENSP00000381097	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.240	0.312
ACTA1	PDGFRA	1854428	1844502	9606.ENSP00000355645	9606.ENSP00000257290	0	0	0	0	0.054	0.079	0	0.272	0.311
ACTL6A	FYN	1860014	1853081	9606.ENSP00000397552	9606.ENSP00000346671	0	0	0	0	0.054	0.079	0	0.273	0.311
PIM3	GAPDH	1854040	1843185	9606.ENSP00000353824	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.239	0.311
KRAS	EPHA8	1844404	1842296	9606.ENSP00000256078	9606.ENSP00000166244	0	0	0	0	0.046	0.170	0	0.200	0.311
TIE1	KRAS	1855687	1844404	9606.ENSP00000361554	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.200	0.311
FYN	ACTL6B	1853081	1842277	9606.ENSP00000346671	9606.ENSP00000160382	0	0	0	0	0.054	0.079	0	0.273	0.311
ACTB	FLT3	1853523	1843598	9606.ENSP00000349960	9606.ENSP00000241453	0	0	0	0	0.054	0.079	0	0.272	0.311
PTPRC	LIMK2	1854576	1852270	9606.ENSP00000356346	9606.ENSP00000339916	0	0	0	0	0.154	0.191	0	0.074	0.311
ALB	PDGFRA	1847637	1844502	9606.ENSP00000295897	9606.ENSP00000257290	0	0	0	0	0	0	0	0.311	0.311
PRDM10	MELK	1853754	1847923	9606.ENSP00000351686	9606.ENSP00000298048	0	0	0	0	0.087	0.113	0	0.217	0.311
FGFR1	EPHA2	1859710	1853684	9606.ENSP00000393312	9606.ENSP00000351209	0	0	0	0.656	0.052	0.110	0	0.646	0.311
F2	TLR3	1849080	1847791	9606.ENSP00000308541	9606.ENSP00000296795	0	0	0	0	0	0.104	0	0.261	0.310
PRDM10	IRAK2	1853754	1844439	9606.ENSP00000351686	9606.ENSP00000256458	0	0	0	0	0.073	0.113	0	0.228	0.310
TYK2	CD4	1845624	1842167	9606.ENSP00000264818	9606.ENSP00000011653	0	0	0	0	0	0.187	0	0.187	0.310
IFIH1	RIPK2	1845381	1842798	9606.ENSP00000263642	9606.ENSP00000220751	0	0	0	0	0	0	0	0.310	0.310
TLR3	MERTK	1847791	1847572	9606.ENSP00000296795	9606.ENSP00000295408	0.050	0	0	0	0	0.173	0	0.191	0.309
EPHB4	KRAS	1853646	1844404	9606.ENSP00000350896	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.198	0.309
PRDM10	CD4	1853754	1842167	9606.ENSP00000351686	9606.ENSP00000011653	0	0	0	0	0	0	0	0.309	0.309
BMX	KRAS	1849112	1844404	9606.ENSP00000308774	9606.ENSP00000256078	0	0	0	0	0.054	0.170	0	0.190	0.309
PTPRC	BLK	1854576	1844665	9606.ENSP00000356346	9606.ENSP00000259089	0	0	0	0	0	0.191	0	0.181	0.309
DDX58	PTPRC	1857110	1854576	9606.ENSP00000369213	9606.ENSP00000356346	0	0	0	0	0.054	0.072	0	0.277	0.309
SP100	BLK	1852651	1844665	9606.ENSP00000343023	9606.ENSP00000259089	0	0	0	0	0.060	0.068	0	0.275	0.309
PRDM10	STYK1	1853754	1842245	9606.ENSP00000351686	9606.ENSP00000075503	0	0	0	0	0.073	0.113	0	0.227	0.309
ACTA1	F2	1854428	1849080	9606.ENSP00000355645	9606.ENSP00000308541	0	0	0	0	0	0	0	0.309	0.309
ABL1	IFIH1	1855665	1845381	9606.ENSP00000361423	9606.ENSP00000263642	0	0	0	0	0	0	0	0.308	0.308
EPHA6	ACTL7A	1857844	1851706	9606.ENSP00000374323	9606.ENSP00000334300	0	0	0	0	0.211	0.079	0	0.124	0.308
LIMK1	ACTR3	1851917	1845311	9606.ENSP00000336740	9606.ENSP00000263238	0	0	0	0	0.054	0.079	0	0.270	0.308
FGFR2	TNF	1860837	1860103	9606.ENSP00000410294	9606.ENSP00000398698	0	0	0	0	0	0.047	0	0.304	0.308
LIMK1	ACTR3B	1851917	1844399	9606.ENSP00000336740	9606.ENSP00000256001	0	0	0	0	0.054	0.079	0	0.270	0.308
TNF	MLKL	1860103	1849061	9606.ENSP00000398698	9606.ENSP00000308351	0	0	0	0	0	0.047	0	0.304	0.308
LIMK2	ACTR3B	1852270	1844399	9606.ENSP00000339916	9606.ENSP00000256001	0	0	0	0	0.054	0.079	0	0.270	0.308
TNF	FGFR1	1860103	1859710	9606.ENSP00000398698	9606.ENSP00000393312	0	0	0	0	0	0.047	0	0.304	0.308
PRDM10	EPHA8	1853754	1842296	9606.ENSP00000351686	9606.ENSP00000166244	0	0	0	0	0.073	0.113	0	0.225	0.307
FGFR2	ACTB	1860837	1853523	9606.ENSP00000410294	9606.ENSP00000349960	0	0	0	0	0.054	0.079	0	0.269	0.307
ACTR2	FYN	1856793	1853081	9606.ENSP00000367220	9606.ENSP00000346671	0	0	0	0	0.083	0.079	0	0.244	0.307
JAK3	ITGAX	1859586	1846012	9606.ENSP00000391676	9606.ENSP00000268296	0	0	0	0	0.108	0	0	0.255	0.307
ACTB	CSF1R	1853523	1847002	9606.ENSP00000349960	9606.ENSP00000286301	0	0	0	0	0.054	0.079	0	0.269	0.307
PBK	KRAS	1848348	1844404	9606.ENSP00000301905	9606.ENSP00000256078	0	0	0	0	0.046	0.170	0	0.196	0.307
CDSN	CD40LG	1856473	1855311	9606.ENSP00000365465	9606.ENSP00000359663	0	0	0	0	0	0	0	0.306	0.306
ALB	EPHA5	1847637	1846339	9606.ENSP00000295897	9606.ENSP00000273854	0	0	0	0	0	0.046	0	0.303	0.306
ACTL6A	FGFR1	1860014	1859710	9606.ENSP00000397552	9606.ENSP00000393312	0	0	0	0	0.054	0.079	0	0.267	0.306
ALB	ACTC1	1847637	1847228	9606.ENSP00000295897	9606.ENSP00000290378	0	0	0	0	0	0.054	0	0.297	0.306
BTK	TRIM21	1849039	1844293	9606.ENSP00000308176	9606.ENSP00000254436	0	0	0	0	0.060	0.068	0	0.271	0.305
ITGAM	POTEF	1862188	1853541	9606.ENSP00000441691	9606.ENSP00000350052	0	0	0	0	0	0	0	0.305	0.305
ALB	ERN2	1847637	1844469	9606.ENSP00000295897	9606.ENSP00000256797	0	0	0	0	0	0	0	0.305	0.305
PSMB8	ALB	1856198	1847637	9606.ENSP00000364016	9606.ENSP00000295897	0	0	0	0	0	0	0	0.305	0.305
Small envelope M	PSMB7	10004533	1844696	11082.PRO_0000037745	9606.ENSP00000259457	0	0	0	0	0	0	0	0.305	0.305
STAT1	F2	1854113	1849080	9606.ENSP00000354394	9606.ENSP00000308541	0	0	0	0	0	0	0	0.305	0.305
GNL3	GTPBP7	1859893	1850506	9606.ENSP00000395772	9606.ENSP00000323047	0	0	0.524	0.639	0.060	0	0	0.299	0.305
IRAK1	ALB	1855149	1847637	9606.ENSP00000358997	9606.ENSP00000295897	0	0	0	0	0	0	0	0.305	0.305
ROR1	PDGFRL	1855398	1844073	9606.ENSP00000360120	9606.ENSP00000251630	0	0	0	0	0.053	0.296	0	0	0.304
LYN	CD4	1861765	1842167	9606.ENSP00000428924	9606.ENSP00000011653	0	0	0	0	0	0.187	0	0.180	0.304
ACTRT2	ACTL7B	1856865	1856160	9606.ENSP00000367658	9606.ENSP00000363799	0	0	0	0.905	0.290	0	0	0.241	0.304
PRDM10	LIMK2	1853754	1852270	9606.ENSP00000351686	9606.ENSP00000339916	0	0	0	0	0.102	0.113	0	0.196	0.304
PTPRC	RIPK1	1854576	1844726	9606.ENSP00000356346	9606.ENSP00000259808	0	0	0	0	0.110	0.191	0	0.111	0.304
TRIM52	TRIM74	1851437	1846974	9606.ENSP00000332152	9606.ENSP00000285805	0	0	0	0	0	0	0	0.304	0.304
EPHB4	ALB	1853646	1847637	9606.ENSP00000350896	9606.ENSP00000295897	0	0	0	0	0	0	0	0.304	0.304
FSD2	TRIM74	1851883	1846974	9606.ENSP00000335651	9606.ENSP00000285805	0	0	0	0	0	0	0	0.304	0.304
CD40LG	KDR	1855311	1845437	9606.ENSP00000359663	9606.ENSP00000263923	0	0	0	0	0	0	0	0.304	0.304
CD8A	TXK	1846863	1845522	9606.ENSP00000283635	9606.ENSP00000264316	0	0	0	0	0.071	0.048	0	0.276	0.304
Serine protease subunit NS2B	ITPA	10004537	1857158	11082.PRO_0000037749	9606.ENSP00000369456	0	0	0	0	0	0	0	0.304	0.304
RET	ACTA2	1853238	1843003	9606.ENSP00000347942	9606.ENSP00000224784	0	0	0	0	0.054	0.079	0	0.265	0.304
PIM2	PTPRC	1856511	1854576	9606.ENSP00000365692	9606.ENSP00000356346	0	0	0	0	0.055	0.191	0	0.163	0.304
ALB	SP110	1847637	1844591	9606.ENSP00000295897	9606.ENSP00000258381	0	0	0	0	0	0	0	0.304	0.304
CD40LG	TYK2	1855311	1845624	9606.ENSP00000359663	9606.ENSP00000264818	0	0	0	0	0	0	0	0.304	0.304
ITGAM	ERVW-1	1862188	1861448	9606.ENSP00000441691	9606.ENSP00000419945	0	0	0	0	0	0	0	0.304	0.304
ITGAM	JAK3	1862188	1859586	9606.ENSP00000441691	9606.ENSP00000391676	0	0	0	0	0	0	0	0.304	0.304
TEK	CD40LG	1857139	1855311	9606.ENSP00000369375	9606.ENSP00000359663	0	0	0	0	0	0	0	0.304	0.304
STK11	F2	1850687	1849080	9606.ENSP00000324856	9606.ENSP00000308541	0	0	0	0	0	0.111	0	0.250	0.304
ERVW-1	ITGAX	1861448	1846012	9606.ENSP00000419945	9606.ENSP00000268296	0	0	0	0	0	0	0	0.304	0.304
MBOAT4	TRIM21	1849691	1844293	9606.ENSP00000314196	9606.ENSP00000254436	0	0	0	0	0.042	0	0	0.304	0.304
FGFR2	T	1860837	1847809	9606.ENSP00000410294	9606.ENSP00000296946	0	0	0	0	0	0.072	0	0.281	0.304
