#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRDM10	TBPL1	1853754	1843451	9606.ENSP00000351686	9606.ENSP00000237264	0	0	0	0	0	0.108	0	0.277	0.328
TLR6	KRAS	1857458	1844404	9606.ENSP00000371376	9606.ENSP00000256078	0.057	0	0	0	0	0.147	0	0.232	0.328
BCL2	JAG1	1851168	1844342	9606.ENSP00000329623	9606.ENSP00000254958	0	0	0	0	0	0	0	0.328	0.328
SLC11A1	IL10RA	1843344	1843125	9606.ENSP00000233202	9606.ENSP00000227752	0	0	0	0	0.120	0	0	0.267	0.328
GP5	ACTG2	1850134	1847542	9606.ENSP00000319286	9606.ENSP00000295137	0	0	0	0	0	0.121	0	0.267	0.328
C4A	GGT2	1859957	1859061	9606.ENSP00000396688	9606.ENSP00000385721	0	0	0	0	0	0	0	0.328	0.328
MAP3K7	TLR1	1855005	1854260	9606.ENSP00000358335	9606.ENSP00000354932	0.050	0	0	0	0.068	0.173	0	0.189	0.328
GGT1	EGR1	1843931	1843543	9606.ENSP00000248923	9606.ENSP00000239938	0	0	0	0	0.049	0	0	0.323	0.328
PRDM10	DDX5	1853754	1843052	9606.ENSP00000351686	9606.ENSP00000225792	0	0	0	0	0.070	0.054	0	0.295	0.327
UL99	PRDM10	10001669	1853754	10359.TEG2_HCMVM	9606.ENSP00000351686	0	0	0	0	0	0	0	0.327	0.327
PRDM10	MYH1	1853754	1843075	9606.ENSP00000351686	9606.ENSP00000226207	0	0	0	0	0.055	0.095	0	0.277	0.327
LRRK2	ATP1A1	1848005	1847591	9606.ENSP00000298910	9606.ENSP00000295598	0	0	0	0	0.124	0.179	0	0.140	0.327
MBOAT4	CD8A	1849691	1846863	9606.ENSP00000314196	9606.ENSP00000283635	0	0	0	0	0	0	0	0.327	0.327
PSMD4	WDFY2	1854905	1847930	9606.ENSP00000357879	9606.ENSP00000298125	0	0	0	0	0	0	0	0.327	0.327
ATP10A	LRRK2	1853426	1848005	9606.ENSP00000349325	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
RAB11A	RPS6KB1	1845020	1843035	9606.ENSP00000261890	9606.ENSP00000225577	0	0	0	0	0.107	0.176	0	0.158	0.327
DHFR	ERBB2	1859928	1846101	9606.ENSP00000396308	9606.ENSP00000269571	0	0	0	0	0	0	0	0.327	0.327
TDRD12	HSPA5	1859503	1850618	9606.ENSP00000390621	9606.ENSP00000324173	0	0	0	0	0.113	0.065	0	0.254	0.327
CDC25C	EGF	1850370	1845705	9606.ENSP00000321656	9606.ENSP00000265171	0	0	0	0	0	0	0	0.327	0.327
GPR149	HSPA5	1857853	1850618	9606.ENSP00000374390	9606.ENSP00000324173	0	0	0	0	0.113	0.065	0	0.254	0.327
CXCR4	FOS	1859216	1848822	9606.ENSP00000386884	9606.ENSP00000306245	0	0	0	0	0.048	0	0	0.323	0.327
ACE	F12	1847260	1844235	9606.ENSP00000290866	9606.ENSP00000253496	0	0	0	0	0.072	0	0	0.305	0.327
TF	IRS1	1859071	1848682	9606.ENSP00000385834	9606.ENSP00000304895	0	0	0	0	0	0	0	0.327	0.327
ATP8B2	LRRK2	1854810	1848005	9606.ENSP00000357475	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
BCL2L1	DAXX	1848421	1845841	9606.ENSP00000302564	9606.ENSP00000266000	0	0	0	0	0	0	0	0.327	0.327
GP5	MYH14	1850134	1845102	9606.ENSP00000319286	9606.ENSP00000262269	0	0	0	0	0.052	0.102	0	0.273	0.327
ANGPTL4	IL6	1848295	1844631	9606.ENSP00000301455	9606.ENSP00000258743	0	0	0	0	0	0	0	0.327	0.327
RPS6KA3	TUBA1A	1857057	1848244	9606.ENSP00000368884	9606.ENSP00000301071	0	0	0	0	0.054	0	0	0.317	0.327
EGFL7	EGF	1849005	1845705	9606.ENSP00000307843	9606.ENSP00000265171	0	0	0	0	0	0	0	0.327	0.327
ATP1A4	LRRK2	1854723	1848005	9606.ENSP00000357060	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
UL48A	PRDM10	10001798	1853754	10359.VP26_HCMVM	9606.ENSP00000351686	0	0	0	0	0	0	0	0.327	0.327
ITGAM	EGFR	1862188	1846445	9606.ENSP00000441691	9606.ENSP00000275493	0	0	0	0	0	0	0	0.327	0.327
AKT3	NFKB1	1845421	1843094	9606.ENSP00000263826	9606.ENSP00000226574	0	0	0	0	0.053	0.135	0	0.244	0.327
DDX59	HSPA5	1851259	1850618	9606.ENSP00000330460	9606.ENSP00000324173	0	0	0	0	0.113	0.065	0	0.254	0.327
EIF4A2	CALM2	1850828	1846243	9606.ENSP00000326381	9606.ENSP00000272298	0	0	0	0	0.115	0.051	0	0.262	0.327
EGF	F12	1845705	1844235	9606.ENSP00000265171	9606.ENSP00000253496	0	0	0	0	0	0	0	0.327	0.327
ATP11C	LRRK2	1851512	1848005	9606.ENSP00000332756	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
MTSS1	DECR1	1861770	1842800	9606.ENSP00000429064	9606.ENSP00000220764	0	0	0	0	0.073	0	0	0.304	0.327
IRS4	HSP90AA1	1855625	1851814	9606.ENSP00000361202	9606.ENSP00000335153	0	0	0	0	0	0.326	0	0.042	0.327
DHFR	AKT1	1859928	1846136	9606.ENSP00000396308	9606.ENSP00000270202	0	0	0	0	0.073	0	0	0.304	0.327
ATP2A3	LRRK2	1853936	1848005	9606.ENSP00000353072	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
TLR1	TGFB1	1854260	1842869	9606.ENSP00000354932	9606.ENSP00000221930	0	0	0	0	0.047	0.097	0	0.281	0.327
DDX50	HSPA5	1855942	1850618	9606.ENSP00000362687	9606.ENSP00000324173	0	0	0	0	0.113	0.065	0	0.254	0.327
LRRK2	ATP2C2	1848005	1845141	9606.ENSP00000298910	9606.ENSP00000262429	0	0	0	0	0.124	0.179	0	0.140	0.327
ATP1A3	LRRK2	1848401	1848005	9606.ENSP00000302397	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
ATP2C1	LRRK2	1858081	1848005	9606.ENSP00000376914	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
ANGPT1	JUN	1861743	1855436	9606.ENSP00000428340	9606.ENSP00000360266	0	0	0	0	0	0	0	0.327	0.327
CD40LG	CX3CL1	1855311	1842139	9606.ENSP00000359663	9606.ENSP00000006053	0	0	0	0	0	0	0	0.327	0.327
HIST2H2BE	FOS	1854962	1848822	9606.ENSP00000358151	9606.ENSP00000306245	0	0	0	0	0	0	0	0.327	0.327
LMNA	EGFR	1854773	1846445	9606.ENSP00000357283	9606.ENSP00000275493	0	0	0	0	0.045	0.192	0	0.197	0.327
ATP2A1	LRRK2	1853467	1848005	9606.ENSP00000349595	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
ATP1A2	LRRK2	1854129	1848005	9606.ENSP00000354490	9606.ENSP00000298910	0	0	0	0	0.124	0.179	0	0.140	0.327
SRC	TBP	1853652	1843249	9606.ENSP00000350941	9606.ENSP00000230354	0	0	0	0	0.051	0	0	0.319	0.326
TLR7	IFI16	1857265	1854740	9606.ENSP00000370034	9606.ENSP00000357113	0	0	0	0	0.049	0	0	0.321	0.326
DDX20	PABPC3	1855081	1846735	9606.ENSP00000358716	9606.ENSP00000281589	0	0	0	0	0.218	0.102	0	0.117	0.326
CASP3	HMOX2	1849375	1842767	9606.ENSP00000311032	9606.ENSP00000219700	0	0	0	0	0.047	0	0	0.322	0.326
CREB1	STAT2	1859295	1849817	9606.ENSP00000387699	9606.ENSP00000315768	0	0	0	0	0.068	0	0	0.306	0.326
TLR5	REL	1852287	1847519	9606.ENSP00000340089	9606.ENSP00000295025	0	0	0	0	0.063	0.071	0	0.288	0.326
ATP2A2	ATP4A	1862138	1845183	9606.ENSP00000440045	9606.ENSP00000262623	0	0	0.525	0.738	0.181	0.069	0	0.128	0.326
AKT1	TLR8	1846136	1842687	9606.ENSP00000270202	9606.ENSP00000218032	0	0	0	0	0.056	0.119	0	0.254	0.326
JUN	ATP12A	1855436	1842709	9606.ENSP00000360266	9606.ENSP00000218548	0	0	0	0	0	0	0	0.326	0.326
HRAS	MAP3K8	1849235	1845272	9606.ENSP00000309845	9606.ENSP00000263056	0	0	0	0	0.084	0.116	0	0.234	0.326
US27	UL78	10001782	10001747	10359.US27_HCMVM	10359.UL78_HCMVM	0	0	0	0	0	0	0	0.326	0.326
UL123	gM	10001793	10001641	10359.VIE1_HCMVM	10359.GM_HCMVM	0	0	0	0	0	0	0	0.326	0.326
TLR10	CXCL10	1849126	1848754	9606.ENSP00000308925	9606.ENSP00000305651	0	0	0	0	0.054	0	0	0.316	0.326
HIST1H2BB	TBPL1	1853610	1843451	9606.ENSP00000350580	9606.ENSP00000237264	0	0	0	0	0.051	0.071	0	0.297	0.326
SLC11A1	HMOX1	1843344	1842546	9606.ENSP00000233202	9606.ENSP00000216117	0	0	0	0	0.057	0	0	0.315	0.326
DDX39B	SRPK1	1858372	1855991	9606.ENSP00000379475	9606.ENSP00000362931	0	0	0	0	0.093	0.054	0	0.278	0.326
UBR5	CALM2	1861773	1846243	9606.ENSP00000429084	9606.ENSP00000272298	0	0	0	0	0.054	0.095	0	0.276	0.326
JUN	ATP4A	1855436	1845183	9606.ENSP00000360266	9606.ENSP00000262623	0	0	0	0	0	0	0	0.326	0.326
ADM	IL1B	1846549	1845335	9606.ENSP00000278175	9606.ENSP00000263341	0	0	0	0	0	0	0	0.325	0.325
ISG15	HIST2H2AC	1857024	1851443	9606.ENSP00000368699	9606.ENSP00000332194	0	0	0	0	0.054	0.063	0	0.300	0.325
AKT2	PPM1D	1857974	1848873	9606.ENSP00000375892	9606.ENSP00000306682	0	0	0	0	0.055	0.154	0	0.224	0.325
CASP8	ITGA2	1853692	1847760	9606.ENSP00000351273	9606.ENSP00000296585	0	0	0	0	0	0	0	0.326	0.325
UL98	GP5	10001632	1850134	10359.AN_HCMVM	9606.ENSP00000319286	0	0	0	0	0	0	0	0.325	0.325
CDC25A	ALB	1848560	1847637	9606.ENSP00000303706	9606.ENSP00000295897	0	0	0	0	0	0	0	0.325	0.325
LHX9	JAG1	1854579	1844342	9606.ENSP00000356357	9606.ENSP00000254958	0	0	0	0	0	0.273	0	0.110	0.325
CXCR4	CYCS	1859216	1848998	9606.ENSP00000386884	9606.ENSP00000307786	0	0	0	0	0	0	0	0.325	0.325
UL123	NFKB1	10001793	1843094	10359.VIE1_HCMVM	9606.ENSP00000226574	0	0	0	0	0	0	0	0.325	0.325
BECN1	IL6	1854331	1844631	9606.ENSP00000355231	9606.ENSP00000258743	0	0	0	0	0	0	0	0.326	0.325
CDC27	ABL1	1861977	1855665	9606.ENSP00000434614	9606.ENSP00000361423	0	0	0	0	0.109	0.149	0	0.181	0.325
RPS6KA2	TLR2	1861695	1844747	9606.ENSP00000427015	9606.ENSP00000260010	0	0	0	0	0.056	0.119	0	0.253	0.325
CDKN1A	DECR1	1843736	1842800	9606.ENSP00000244741	9606.ENSP00000220764	0	0	0	0	0	0	0	0.326	0.325
WDR60	SRSF7	1858926	1850781	9606.ENSP00000384290	9606.ENSP00000325905	0	0	0	0	0	0.325	0	0	0.325
NOBOX	SEBOX	1861421	1861214	9606.ENSP00000419457	9606.ENSP00000416240	0	0	0	0	0	0	0	0.325	0.325
MAP2K1	ACTG2	1848411	1847542	9606.ENSP00000302486	9606.ENSP00000295137	0	0	0	0	0	0.054	0	0.316	0.325
TNNT1	RBL1	1863978	1855962	9606.ENSP00000467176	9606.ENSP00000362768	0	0	0	0	0	0	0	0.325	0.325
ATP11A	SEC61A1	1846860	1843660	9606.ENSP00000283558	9606.ENSP00000243253	0	0	0	0	0.093	0.101	0	0.239	0.325
MS4A13	KCTD19	1856828	1848763	9606.ENSP00000367428	9606.ENSP00000305702	0.055	0	0	0	0.179	0.120	0	0.127	0.325
CASP8	IRS1	1853692	1848682	9606.ENSP00000351273	9606.ENSP00000304895	0	0	0	0	0	0	0	0.325	0.325
CALM1	MAP3K8	1853445	1845272	9606.ENSP00000349467	9606.ENSP00000263056	0	0	0	0	0.052	0.124	0	0.252	0.325
BCL2L1	MYH14	1848421	1845102	9606.ENSP00000302564	9606.ENSP00000262269	0	0	0	0	0	0	0	0.325	0.325
HIST2H2AA3	LGALS4	1854966	1848369	9606.ENSP00000358158	9606.ENSP00000302100	0	0	0	0	0	0	0	0.325	0.325
CD40LG	TPO	1855311	1850079	9606.ENSP00000359663	9606.ENSP00000318820	0	0	0	0	0	0	0	0.326	0.325
UL98	LRRK2	10001632	1848005	10359.AN_HCMVM	9606.ENSP00000298910	0	0	0	0	0	0	0	0.325	0.325
PRDM10	CX3CL1	1853754	1842139	9606.ENSP00000351686	9606.ENSP00000006053	0	0	0	0	0	0	0	0.326	0.325
MAP2K1	HMOX1	1848411	1842546	9606.ENSP00000302486	9606.ENSP00000216117	0	0	0	0	0	0	0	0.325	0.325
STAT2	REL	1849817	1847519	9606.ENSP00000315768	9606.ENSP00000295025	0	0	0	0	0.081	0	0	0.294	0.325
PTGS1	TGFB1	1854170	1842869	9606.ENSP00000354612	9606.ENSP00000221930	0	0	0	0	0	0	0	0.326	0.325
UL76	LRRK2	10001745	1848005	10359.UL76_HCMVM	9606.ENSP00000298910	0	0	0	0	0	0	0	0.325	0.325
UL76	GP5	10001745	1850134	10359.UL76_HCMVM	9606.ENSP00000319286	0	0	0	0	0	0	0	0.325	0.325
GAPDH	CX3CL1	1843185	1842139	9606.ENSP00000229239	9606.ENSP00000006053	0	0	0	0	0	0	0	0.325	0.325
PSMD4	HRAS	1854905	1849235	9606.ENSP00000357879	9606.ENSP00000309845	0	0	0	0	0.054	0.054	0	0.306	0.324
REL	IER3	1847519	1844731	9606.ENSP00000295025	9606.ENSP00000259874	0	0	0	0	0.048	0	0	0.320	0.324
HOPX	TLR1	1862705	1854260	9606.ENSP00000450527	9606.ENSP00000354932	0	0	0	0	0.121	0.072	0	0.238	0.324
MYH6	ISL1	1853324	1843262	9606.ENSP00000348634	9606.ENSP00000230658	0	0	0	0	0	0.057	0	0.312	0.324
AKT2	TLR2	1857974	1844747	9606.ENSP00000375892	9606.ENSP00000260010	0	0	0	0	0.056	0.119	0	0.253	0.324
ATP2A3	ATP1A3	1853936	1848401	9606.ENSP00000353072	9606.ENSP00000302397	0	0	0.525	0.756	0.181	0.069	0	0.160	0.324
SPEN	PRDM10	1856373	1853754	9606.ENSP00000364912	9606.ENSP00000351686	0	0	0	0	0.074	0.072	0	0.277	0.324
ICAM1	ACTA2	1845628	1843003	9606.ENSP00000264832	9606.ENSP00000224784	0	0	0	0	0	0	0	0.324	0.324
ACE	STAT3	1847260	1845584	9606.ENSP00000290866	9606.ENSP00000264657	0	0	0	0	0	0	0	0.324	0.324
HOPX	DECR1	1862705	1842800	9606.ENSP00000450527	9606.ENSP00000220764	0	0	0	0	0	0	0	0.324	0.324
RPS6KA1	REL	1862001	1847519	9606.ENSP00000435412	9606.ENSP00000295025	0	0	0	0	0.044	0	0	0.322	0.324
US3	T	10001761	1847809	10359.US03_HCMVM	9606.ENSP00000296946	0	0	0	0	0	0	0	0.324	0.324
TLR7	REL	1857265	1847519	9606.ENSP00000370034	9606.ENSP00000295025	0	0	0	0	0	0.071	0	0.303	0.324
DDX10	ERBB2	1849698	1846101	9606.ENSP00000314348	9606.ENSP00000269571	0	0	0	0	0	0.324	0	0	0.324
DDX41	KRAS	1861573	1844404	9606.ENSP00000422753	9606.ENSP00000256078	0	0	0	0	0.054	0	0	0.315	0.324
ANGPTL3	HABP2	1855412	1846543	9606.ENSP00000360170	9606.ENSP00000277903	0	0	0	0	0.218	0.171	0	0	0.324
MYC	SPEN	1856789	1856373	9606.ENSP00000367207	9606.ENSP00000364912	0	0	0	0	0	0.142	0	0.244	0.324
HSP90AA1	TGFB1	1851814	1842869	9606.ENSP00000335153	9606.ENSP00000221930	0	0	0	0	0	0	0	0.324	0.324
H2AFX	DNAH8	1856252	1851578	9606.ENSP00000364310	9606.ENSP00000333363	0	0	0	0	0	0	0	0.323	0.323
CASP8	EPO	1853692	1844154	9606.ENSP00000351273	9606.ENSP00000252723	0	0	0	0	0	0	0	0.324	0.323
TNF	HMOX2	1860103	1842767	9606.ENSP00000398698	9606.ENSP00000219700	0	0	0	0	0	0	0	0.323	0.323
ISG15	MBOAT4	1857024	1849691	9606.ENSP00000368699	9606.ENSP00000314196	0	0	0	0	0	0	0	0.324	0.323
HOPX	F2	1862705	1849080	9606.ENSP00000450527	9606.ENSP00000308541	0	0	0	0	0	0	0	0.323	0.323
GP5	TP53	1850134	1846083	9606.ENSP00000319286	9606.ENSP00000269305	0	0	0	0	0	0	0	0.323	0.323
RPS6KB2	KRAS	1849068	1844404	9606.ENSP00000308413	9606.ENSP00000256078	0	0	0	0	0	0.176	0	0.212	0.323
PSMD4	IL6	1854905	1844631	9606.ENSP00000357879	9606.ENSP00000258743	0	0	0	0	0	0	0	0.324	0.323
UL18	CD8A	10001720	1846863	10359.UL18_HCMVM	9606.ENSP00000283635	0	0	0	0	0	0	0	0.323	0.323
STAT2	BCL2L1	1849817	1848421	9606.ENSP00000315768	9606.ENSP00000302564	0	0	0	0	0	0.074	0	0.299	0.323
TLR5	TLR3	1852287	1847791	9606.ENSP00000340089	9606.ENSP00000296795	0	0	0	0.646	0	0	0	0.838	0.323
UBR5	CALM3	1861773	1847279	9606.ENSP00000429084	9606.ENSP00000291295	0	0	0	0	0.054	0.095	0	0.273	0.323
TUBB	TRIM23	1852162	1843296	9606.ENSP00000339001	9606.ENSP00000231524	0	0	0	0	0.093	0.062	0	0.269	0.323
PSMD4	CASP8	1854905	1853692	9606.ENSP00000357879	9606.ENSP00000351273	0	0	0	0	0	0	0	0.324	0.323
UL47	T	10001734	1847809	10359.UL37_HCMVM	9606.ENSP00000296946	0	0	0	0	0	0	0	0.323	0.323
gM	WDFY2	10001641	1847930	10359.GM_HCMVM	9606.ENSP00000298125	0	0	0	0	0	0	0	0.323	0.323
LMNA	HRAS	1854773	1849235	9606.ENSP00000357283	9606.ENSP00000309845	0	0	0	0	0.053	0	0	0.314	0.323
PRKD1	TSC2	1851597	1842755	9606.ENSP00000333568	9606.ENSP00000219476	0	0	0	0	0	0	0	0.323	0.323
pp65	HLA-A	10001656	1856558	10359.PP65_HCMVM	9606.ENSP00000366005	0	0	0	0	0	0	0	0.323	0.323
HDAC9	F2	1860731	1849080	9606.ENSP00000408617	9606.ENSP00000308541	0	0	0	0	0	0.068	0	0.304	0.323
gL	ATP12A	10001640	1842709	10359.GL_HCMVM	9606.ENSP00000218548	0	0	0	0	0	0	0	0.323	0.323
VEGFA	LMO2	1855611	1844539	9606.ENSP00000361125	9606.ENSP00000257818	0	0	0	0	0	0	0	0.323	0.323
DHFR	HIST2H2BE	1859928	1854962	9606.ENSP00000396308	9606.ENSP00000358151	0	0	0	0	0.073	0	0	0.300	0.323
GAPDH	IL10RA	1843185	1843125	9606.ENSP00000229239	9606.ENSP00000227752	0	0	0	0	0	0	0	0.323	0.323
FZR1	TUBA1C	1858270	1848245	9606.ENSP00000378529	9606.ENSP00000301072	0	0	0	0	0.085	0.066	0	0.272	0.323
CASP8	GGT1	1853692	1843931	9606.ENSP00000351273	9606.ENSP00000248923	0	0	0	0	0	0	0	0.323	0.323
DHFR	IL6	1859928	1844631	9606.ENSP00000396308	9606.ENSP00000258743	0	0	0	0	0	0	0	0.323	0.323
LHX2	EGR3	1855949	1850005	9606.ENSP00000362717	9606.ENSP00000318057	0	0	0	0	0	0.302	0	0.070	0.323
ATP2A1	MYH7	1853467	1853180	9606.ENSP00000349595	9606.ENSP00000347507	0	0	0	0	0.131	0.099	0	0.204	0.323
SGK1	BCL2	1854674	1851168	9606.ENSP00000356832	9606.ENSP00000329623	0	0	0	0	0	0	0	0.323	0.323
KRAS	CDC25B	1844404	1843788	9606.ENSP00000256078	9606.ENSP00000245960	0	0	0	0	0.048	0.190	0	0.193	0.323
C4A	CD40LG	1859957	1855311	9606.ENSP00000396688	9606.ENSP00000359663	0	0	0	0	0	0	0	0.324	0.323
FZR1	TUBA1A	1858270	1848244	9606.ENSP00000378529	9606.ENSP00000301071	0	0	0	0	0.085	0.066	0	0.272	0.323
pp65	PRDM10	10001656	1853754	10359.PP65_HCMVM	9606.ENSP00000351686	0	0	0	0	0	0	0	0.323	0.323
LHX9	EGR3	1854579	1850005	9606.ENSP00000356357	9606.ENSP00000318057	0	0	0	0	0	0.302	0	0.070	0.323
CD40	HSP90B1	1855654	1848102	9606.ENSP00000361359	9606.ENSP00000299767	0	0	0	0	0	0	0	0.323	0.323
TBP	MYH3	1843249	1843076	9606.ENSP00000230354	9606.ENSP00000226209	0	0	0	0	0.052	0	0	0.314	0.322
HNRNPH2	SRC	1855769	1853652	9606.ENSP00000361927	9606.ENSP00000350941	0	0	0	0	0.063	0	0	0.306	0.322
FCN1	SLC11A1	1855554	1843344	9606.ENSP00000360871	9606.ENSP00000233202	0	0	0	0	0.298	0	0	0.074	0.322
gM	MBOAT4	10001641	1849691	10359.GM_HCMVM	9606.ENSP00000314196	0	0	0	0	0	0	0	0.322	0.322
GH1	GAPDH	1849562	1843185	9606.ENSP00000312673	9606.ENSP00000229239	0	0	0	0	0	0	0	0.322	0.322
SRPK2	SRC	1858113	1853652	9606.ENSP00000377262	9606.ENSP00000350941	0	0	0	0	0.062	0.206	0	0.162	0.322
CDC27	XPO1	1861977	1858987	9606.ENSP00000434614	9606.ENSP00000384863	0	0	0	0	0.184	0.118	0	0.132	0.322
XPO1	SRSF7	1858987	1850781	9606.ENSP00000384863	9606.ENSP00000325905	0	0	0	0	0.191	0.106	0	0.137	0.322
DNAH8	LPO	1851578	1845105	9606.ENSP00000333363	9606.ENSP00000262290	0	0	0	0	0.043	0	0	0.321	0.322
GAPDH	MYH9	1843185	1842558	9606.ENSP00000229239	9606.ENSP00000216181	0	0	0	0	0.055	0.043	0	0.310	0.322
LILRB2	TLR1	1857946	1854260	9606.ENSP00000375629	9606.ENSP00000354932	0	0	0	0	0.286	0	0	0.090	0.322
PAP	IE2	10001799	10001794	10359.VPAP_HCMVM	10359.VIE2_HCMVM	0	0	0	0	0	0	0	0.322	0.322
ISG15	MYC	1857024	1856789	9606.ENSP00000368699	9606.ENSP00000367207	0	0	0	0	0	0.067	0	0.304	0.322
UL18	HLA-A	10001720	1856558	10359.UL18_HCMVM	9606.ENSP00000366005	0	0	0	0	0	0	0	0.322	0.322
CD34	ISL1	1849250	1843262	9606.ENSP00000310036	9606.ENSP00000230658	0	0	0	0	0	0	0	0.322	0.322
UL99	GDI1	10001669	1859771	10359.TEG2_HCMVM	9606.ENSP00000394071	0	0	0	0	0	0	0	0.322	0.322
ATP2A2	SEC61A1	1862138	1843660	9606.ENSP00000440045	9606.ENSP00000243253	0	0	0	0	0.105	0.101	0	0.225	0.322
HSPA4	TLR8	1848476	1842687	9606.ENSP00000302961	9606.ENSP00000218032	0	0	0	0	0.052	0.097	0	0.271	0.322
HGFAC	MBOAT4	1857571	1849691	9606.ENSP00000372224	9606.ENSP00000314196	0	0	0	0	0.043	0	0	0.321	0.322
CDC25C	KRAS	1850370	1844404	9606.ENSP00000321656	9606.ENSP00000256078	0	0	0	0	0.048	0.190	0	0.192	0.322
DHFR	MYH14	1859928	1845102	9606.ENSP00000396308	9606.ENSP00000262269	0	0	0	0	0.055	0	0	0.312	0.322
SRC	EIF4A2	1853652	1850828	9606.ENSP00000350941	9606.ENSP00000326381	0	0	0	0	0.054	0.136	0	0.237	0.322
gL	ATP4A	10001640	1845183	10359.GL_HCMVM	9606.ENSP00000262623	0	0	0	0	0	0	0	0.322	0.322
US28	UL78	10001783	10001747	10359.US28_HCMVM	10359.UL78_HCMVM	0	0	0	0	0	0	0	0.322	0.322
MYO18A	HSP90B1	1862052	1848102	9606.ENSP00000437073	9606.ENSP00000299767	0	0	0	0	0	0.292	0	0.082	0.322
EIF4A2	TSC1	1850828	1847972	9606.ENSP00000326381	9606.ENSP00000298552	0	0	0	0	0.043	0	0	0.321	0.322
ADRBK1	MYH14	1849510	1845102	9606.ENSP00000312262	9606.ENSP00000262269	0	0	0	0	0	0	0	0.322	0.321
CD83	HLA-G	1856986	1853986	9606.ENSP00000368450	9606.ENSP00000353472	0	0	0	0	0	0	0	0.322	0.321
PABPC4	HSPA5	1855774	1850618	9606.ENSP00000361949	9606.ENSP00000324173	0	0	0	0	0.206	0.097	0	0.129	0.321
EIF4A1	DDX5	1847443	1843052	9606.ENSP00000293831	9606.ENSP00000225792	0	0	0.524	0.815	0.185	0	0	0.457	0.321
CXCR4	ITGA2	1859216	1847760	9606.ENSP00000386884	9606.ENSP00000296585	0	0	0	0	0	0	0	0.321	0.321
TLR1	RPS6KA5	1854260	1845037	9606.ENSP00000354932	9606.ENSP00000261991	0	0	0	0	0.194	0.119	0	0.120	0.321
RPS6KA1	TLR2	1862001	1844747	9606.ENSP00000435412	9606.ENSP00000260010	0	0	0	0	0.056	0.119	0	0.249	0.321
WDFY2	EPX	1847930	1843016	9606.ENSP00000298125	9606.ENSP00000225371	0	0	0	0	0	0	0	0.321	0.321
CD34	EGR1	1849250	1843543	9606.ENSP00000310036	9606.ENSP00000239938	0	0	0	0	0	0	0	0.322	0.321
PTPRC	ACE	1854576	1847260	9606.ENSP00000356346	9606.ENSP00000290866	0	0	0	0	0	0	0	0.322	0.321
MYC	PRKD1	1856789	1851597	9606.ENSP00000367207	9606.ENSP00000333568	0	0	0	0	0	0	0	0.322	0.321
HLA-G	IL8	1853986	1848852	9606.ENSP00000353472	9606.ENSP00000306512	0	0	0	0	0	0	0	0.322	0.321
TF	ATP11A	1859071	1846860	9606.ENSP00000385834	9606.ENSP00000283558	0	0	0	0	0	0	0	0.322	0.321
XPO1	INS	1858987	1844030	9606.ENSP00000384863	9606.ENSP00000250971	0	0	0	0	0	0	0	0.321	0.321
DDX21	EIF4A3	1853016	1846086	9606.ENSP00000346120	9606.ENSP00000269349	0	0	0.522	0.813	0.198	0	0	0.373	0.321
CD34	REL	1849250	1847519	9606.ENSP00000310036	9606.ENSP00000295025	0	0	0	0	0	0	0	0.322	0.321
IRS2	VEGFA	1856394	1855611	9606.ENSP00000365016	9606.ENSP00000361125	0	0	0	0	0	0	0	0.322	0.321
MYC	TLR3	1856789	1847791	9606.ENSP00000367207	9606.ENSP00000296795	0	0	0	0	0	0	0	0.322	0.321
TRAF6	EGF	1852047	1845705	9606.ENSP00000337853	9606.ENSP00000265171	0	0	0	0	0	0	0	0.321	0.321
CSF2	TNC	1847803	1845696	9606.ENSP00000296871	9606.ENSP00000265131	0	0	0	0	0	0	0	0.322	0.321
ACE	EGR1	1847260	1843543	9606.ENSP00000290866	9606.ENSP00000239938	0	0	0	0	0	0	0	0.322	0.321
HLA-A	HCST	1856558	1843824	9606.ENSP00000366005	9606.ENSP00000246551	0	0	0	0	0	0	0	0.322	0.321
TUBB	CSF2	1852162	1847803	9606.ENSP00000339001	9606.ENSP00000296871	0	0	0	0	0	0	0	0.321	0.321
C4A	IL6	1859957	1844631	9606.ENSP00000396688	9606.ENSP00000258743	0	0	0	0	0	0	0	0.321	0.321
PRDM10	ANGPT2	1853754	1849738	9606.ENSP00000351686	9606.ENSP00000314897	0	0	0	0	0	0	0	0.321	0.321
H2AFX	ESR1	1856252	1842435	9606.ENSP00000364310	9606.ENSP00000206249	0	0	0	0	0	0	0	0.321	0.321
